/home/luis/PycharmProjects/chameleon_cluster/venv/bin/python /home/luis/PycharmProjects/chameleon_cluster/main.py
Building kNN graph (k = 6)...
100%|██████████| 32/32 [00:00<00:00, 1877.38it/s]
Begin clustering...
%fs 1.5999999595806003e-06
%fs 2.5599999353289604e-06
%fs 5.596800148487091e-05
%fs 5.3472001105546954e-05
%fs 5.305600166320801e-05
%fs 2.368000103160739e-06
%fs 2.368000103160739e-06
%fs 5.57439997792244e-05
%fs 1.4720000326633453e-06
%fs 1.567999948747456e-06
%fs 7.206399738788604e-05
%fs 6.50240033864975e-05
%fs 5.89120015501976e-05
%fs 1.7600000137463212e-06
%fs 3.616000059992075e-06
%fs 6.50240033864975e-05
%fs 1.5360000543296336e-06
%fs 1.5040000434964896e-06
%fs 5.462399870157242e-05
%fs 5.260799825191498e-05
%fs 5.2319999784231185e-05
%fs 4.934399947524071e-05
%fs 1.440000021830201e-06
%fs 3.488000016659498e-06
%fs 5.78560009598732e-05
%fs 1.5040000434964896e-06
%fs 1.5360000543296336e-06
%fs 5.459199845790863e-05
%fs 5.9200000017881396e-05
%fs 5.7792000472545626e-05
%fs 1.440000021830201e-06
%fs 1.5040000434964896e-06
%fs 6.111999973654748e-05
%fs 1.4720000326633453e-06
%fs 3.488000016659498e-06
%fs 5.769599974155426e-05
%fs 5.321599915623665e-05
%fs 5.161599814891815e-05
%fs 5.1552001386880875e-05
%fs 5.507199838757515e-05
%fs 5.836800113320351e-05
%fs 3.6480000708252194e-06
%fs 4.575999919325113e-06
%fs 7.80479982495308e-05
%fs 1.440000021830201e-06
%fs 2.5599999353289604e-06
%fs 5.6095998734235766e-05
%fs 5.593600124120712e-05
%fs 5.3472001105546954e-05
%fs 5.023999884724617e-05
%fs 1.5360000543296336e-06
%fs 1.5999999595806003e-06
%fs 1.696000061929226e-05
%fs 1.5360000543296336e-06
%fs 1.5360000543296336e-06
%fs 5.3727999329566956e-05
%fs 6.191999837756157e-05
%fs 5.603199824690819e-05
%fs 1.5360000543296336e-06
%fs 1.5040000434964896e-06
%fs 7.631999999284744e-05
%fs 1.5040000434964896e-06
%fs 1.5360000543296336e-06
%fs 5.379199981689453e-05
%fs 5.4976001381874084e-05
%fs 5.452800169587135e-05
%fs 1.4720000326633453e-06
%fs 1.440000021830201e-06
%fs 5.804799869656563e-05
%fs 3.488000016659498e-06
%fs 5.727999843657017e-06
%fs 1.7600000137463212e-06
%fs 5.219199880957604e-05
%fs 5.6352000683546066e-05
%fs 5.321599915623665e-05
%fs 1.440000021830201e-06
%fs 1.5360000543296336e-06
%fs 5.89120015501976e-05
%fs 1.567999948747456e-06
%fs 1.5360000543296336e-06
%fs 5.356800183653831e-05
%fs 5.459199845790863e-05
%fs 5.529600009322167e-05
%fs 1.5360000543296336e-06
%fs 1.5360000543296336e-06
%fs 6.0224000364542006e-05
%fs 1.440000021830201e-06
%fs 2.527999924495816e-06
%fs 5.4400000721216206e-05
%fs 5.200000107288361e-05
%fs 5.104000121355057e-05
%fs 2.7199999894946813e-06
%fs 1.5360000543296336e-06
%fs 2.009600028395653e-05
%fs 1.5360000543296336e-06
%fs 3.936000168323517e-06
 58%|█████▊    | 19/33 [00:00<00:00, 29.03it/s]%fs 6.851200014352798e-05
%fs 6.995200365781785e-05
%fs 6.457599997520447e-05
%fs 1.5360000543296336e-06
%fs 1.4720000326633453e-06
%fs 6.019200012087822e-05
%fs 1.6319999704137446e-06
%fs 1.5040000434964896e-06
%fs 5.644800141453743e-05
%fs 5.35999983549118e-05
%fs 5.2255999296903615e-05
%fs 1.440000021830201e-06
%fs 1.5360000543296336e-06
%fs 5.744000151753426e-05
%fs 1.567999948747456e-06
%fs 1.5040000434964896e-06
%fs 5.532800033688546e-05
%fs 5.315199866890907e-05
%fs 5.097600072622299e-05
%fs 5.023999884724617e-05
%fs 1.567999948747456e-06
%fs 1.5360000543296336e-06
%fs 5.648000165820122e-05
%fs 1.5360000543296336e-06
%fs 1.5360000543296336e-06
%fs 6.063999980688095e-05
%fs 5.910399928689003e-05
%fs 5.724800005555153e-05
%fs 1.5360000543296336e-06
%fs 1.5360000543296336e-06
%fs 7.356800138950349e-05
%fs 1.440000021830201e-06
%fs 1.440000021830201e-06
%fs 5.571199953556061e-05
%fs 5.027199909090996e-05
%fs 5.1743999123573307e-05
%fs 5.078399926424027e-05
%fs 5.8559998869895935e-05
%fs 5.5456001311540604e-05
%fs 1.4720000326633453e-06
%fs 2.4000001139938832e-06
%fs 0.0001566080003976822
%fs 1.5360000543296336e-06
%fs 1.5040000434964896e-06
%fs 5.8272000402212145e-05
%fs 5.529600009322167e-05
%fs 5.1584001630544664e-05
%fs 5.2767999470233916e-05
%fs 1.440000021830201e-06
%fs 1.5040000434964896e-06
%fs 5.926400050520897e-05
%fs 1.5040000434964896e-06
%fs 1.5040000434964896e-06
%fs 5.628800019621849e-05
%fs 5.7792000472545626e-05
%fs 5.788800120353699e-05
%fs 1.5040000434964896e-06
%fs 1.5360000543296336e-06
%fs 5.942400172352791e-05
%fs 1.440000021830201e-06
%fs 1.4720000326633453e-06
%fs 5.619199946522713e-05
%fs 5.3727999329566956e-05
%fs 5.4016001522541044e-05
%fs 1.5040000434964896e-06
%fs 1.5360000543296336e-06
%fs 5.78560009598732e-05
%fs 1.440000021830201e-06
%fs 1.5040000434964896e-06
%fs 5.532800033688546e-05
%fs 5.270399898290634e-05
%fs 5.641600117087364e-05
%fs 5.356800183653831e-05
%fs 1.6959999920800329e-06
%fs 1.5360000543296336e-06
%fs 5.801599845290184e-05
%fs 1.7920000245794654e-06
%fs 2.623999956995249e-06
%fs 5.2960000932216646e-05
%fs 5.769599974155426e-05
%fs 5.4400000721216206e-05
%fs 2.687999978661537e-06
%fs 2.463999902829528e-06
%fs 6.003199890255928e-05
%fs 2.495999913662672e-06
%fs 2.2400000598281624e-06
%fs 5.1839999854564665e-05
%fs 5.09440004825592e-05
%fs 5.113599821925163e-05
%fs 2.2720000706613066e-06
%fs 2.495999913662672e-06
%fs 5.5456001311540604e-05
%fs 2.431999891996384e-06
%fs 2.4000001139938832e-06
%fs 5.452800169587135e-05
%fs 5.2223999053239826e-05
%fs 5.1392000168561934e-05
%fs 2.4000001139938832e-06
%fs 2.527999924495816e-06
%fs 5.615999922156334e-05
%fs 2.431999891996384e-06
%fs 2.431999891996384e-06
%fs 5.433600023388863e-05
%fs 5.41439987719059e-05
%fs 5.2512001246213915e-05
%fs 2.463999902829528e-06
%fs 2.431999891996384e-06
%fs 5.5872000753879547e-05
%fs 2.463999902829528e-06
%fs 2.431999891996384e-06
%fs 5.3920000791549686e-05
%fs 5.1552001386880875e-05
%fs 5.244800075888634e-05
%fs 5.1839999854564665e-05
%fs 2.3360000923275947e-06
%fs 2.3360000923275947e-06
%fs 5.510399863123894e-05
%fs 2.495999913662672e-06
%fs 2.527999924495816e-06
%fs 5.369599908590317e-05
%fs 5.9007998555898666e-05
%fs 5.907199904322624e-05
%fs 2.495999913662672e-06
%fs 2.3040000814944505e-06
%fs 6.243199855089187e-05
%fs 2.431999891996384e-06
%fs 2.7520000003278255e-06
%fs 5.452800169587135e-05
%fs 5.2032001316547395e-05
%fs 5.33440001308918e-05
%fs 5.302400141954422e-05
%fs 5.577600002288818e-05
%fs 5.5167999118566515e-05
%fs 2.463999902829528e-06
%fs 2.463999902829528e-06
%fs 6.019200012087822e-05
%fs 2.431999891996384e-06
%fs 2.527999924495816e-06
%fs 5.507199838757515e-05
%fs 5.4432000964879994e-05
%fs 5.3247999399900436e-05
%fs 5.244800075888634e-05
%fs 2.527999924495816e-06
%fs 2.2400000598281624e-06
%fs 5.478399991989136e-05
%fs 2.527999924495816e-06
%fs 2.463999902829528e-06
%fs 5.4944001138210295e-05
%fs 5.859199911355972e-05
%fs 7.760000228881836e-05
%fs 2.463999902829528e-06
%fs 2.687999978661537e-06
%fs 5.8304000645875934e-05
%fs 2.495999913662672e-06
%fs 2.208000048995018e-06
%fs 5.337600037455559e-05
%fs 5.369599908590317e-05
%fs 5.459199845790863e-05
%fs 2.527999924495816e-06
%fs 2.527999924495816e-06
%fs 5.6575998663902286e-05
%fs 2.527999924495816e-06
%fs 2.3360000923275947e-06
%fs 5.526399984955788e-05
%fs 5.385600030422211e-05
%fs 5.724800005555153e-05
%fs 5.465599894523621e-05
%fs 2.431999891996384e-06
%fs 2.463999902829528e-06
%fs 5.958399921655655e-05
%fs 2.623999956995249e-06
%fs 2.4000001139938832e-06
%fs 6.438399851322174e-05
%fs 5.5456001311540604e-05
%fs 5.481600016355515e-05
%fs 2.431999891996384e-06
%fs 2.3040000814944505e-06
%fs 5.9679999947547916e-05
%fs 2.8480000328272583e-06
%fs 2.208000048995018e-06
%fs 5.4432000964879994e-05
%fs 5.1072001457214356e-05
%fs 4.860800132155419e-05
%fs 2.431999891996384e-06
%fs 2.3360000923275947e-06
%fs 5.606399849057198e-05
%fs 2.431999891996384e-06
%fs 2.463999902829528e-06
%fs 5.4880000650882725e-05
%fs 5.548800155520439e-05
%fs 5.366399884223938e-05
%fs 2.623999956995249e-06
%fs 2.4000001139938832e-06
%fs 5.6575998663902286e-05
%fs 2.495999913662672e-06
%fs 2.4000001139938832e-06
%fs 5.4944001138210295e-05
%fs 5.244800075888634e-05
%fs 5.2512001246213915e-05
%fs 2.527999924495816e-06
%fs 2.687999978661537e-06
%fs 6.576000154018402e-05
%fs 2.527999924495816e-06
%fs 2.495999913662672e-06
%fs 5.459199845790863e-05
%fs 5.190400034189224e-05
%fs 5.2799999713897704e-05
%fs 5.078399926424027e-05
%fs 2.527999924495816e-06
%fs 2.78400001116097e-06
%fs 5.433600023388863e-05
%fs 2.463999902829528e-06
%fs 2.655999967828393e-06
%fs 5.455999821424484e-05
%fs 5.6352000683546066e-05
%fs 5.817599967122078e-05
%fs 2.463999902829528e-06
%fs 2.4000001139938832e-06
%fs 5.980800092220306e-05
%fs 2.527999924495816e-06
%fs 2.463999902829528e-06
%fs 5.4400000721216206e-05
%fs 5.1072001457214356e-05
%fs 5.152000114321709e-05
%fs 5.0815999507904055e-05
%fs 5.5135998874902726e-05
%fs 5.452800169587135e-05
%fs 2.4000001139938832e-06
%fs 2.3360000923275947e-06
%fs 6.0224000364542006e-05
%fs 3.008000086992979e-06
%fs 2.623999956995249e-06
%fs 5.481600016355515e-05
%fs 5.3759999573230744e-05
%fs 5.3759999573230744e-05
%fs 5.1392000168561934e-05
%fs 2.527999924495816e-06
%fs 2.5919999461621047e-06
%fs 5.603199824690819e-05
%fs 2.3040000814944505e-06
%fs 2.4000001139938832e-06
%fs 5.4496001452207564e-05
%fs 5.961599946022034e-05
%fs 5.584000051021576e-05
%fs 2.527999924495816e-06
%fs 2.4000001139938832e-06
%fs 5.9519998729228974e-05
%fs 2.463999902829528e-06
%fs 2.7520000003278255e-06
%fs 5.5647999048233035e-05
%fs 5.670399963855743e-05
%fs 5.4432000964879994e-05
%fs 1.440000021830201e-06
%fs 2.2720000706613066e-06
%fs 5.910399928689003e-05
%fs 2.495999913662672e-06
%fs 2.1440000273287296e-06
%fs 5.6095998734235766e-05
%fs 5.340800061821938e-05
%fs 5.6671999394893644e-05
%fs 5.577600002288818e-05
%fs 2.687999978661537e-06
%fs 2.463999902829528e-06
%fs 6.07680007815361e-05
%fs 2.495999913662672e-06
%fs 2.368000103160739e-06
%fs 5.532800033688546e-05
%fs 5.641600117087364e-05
%fs 5.5167999118566515e-05
%fs 2.4000001139938832e-06
%fs 2.655999967828393e-06
%fs 5.987200140953064e-05
%fs 2.368000103160739e-06
%fs 2.3040000814944505e-06
%fs 5.567999929189682e-05
%fs 5.286400020122528e-05
%fs 5.436800047755242e-05
%fs 2.9120000544935464e-06
%fs 2.431999891996384e-06
%fs 5.462399870157242e-05
%fs 2.5599999353289604e-06
%fs 2.4000001139938832e-06
%fs 5.5167999118566515e-05
%fs 5.433600023388863e-05
%fs 5.340800061821938e-05
%fs 2.5919999461621047e-06
%fs 2.431999891996384e-06
%fs 5.78560009598732e-05
%fs 2.368000103160739e-06
%fs 2.431999891996384e-06
%fs 5.430399999022484e-05
%fs 5.2799999713897704e-05
%fs 5.1584001630544664e-05
%fs 2.431999891996384e-06
%fs 2.208000048995018e-06
%fs 5.7312000542879106e-05
%fs 2.3040000814944505e-06
 67%|██████▋   | 22/33 [00:00<00:00, 29.18it/s]%fs 3.263999940827489e-06
%fs 5.4687999188899995e-05
%fs 5.3920000791549686e-05
%fs 5.235200002789497e-05
%fs 5.1839999854564665e-05
%fs 2.816000021994114e-06
%fs 2.431999891996384e-06
%fs 5.6352000683546066e-05
%fs 2.208000048995018e-06
%fs 2.431999891996384e-06
%fs 5.2960000932216646e-05
%fs 5.907199904322624e-05
%fs 5.7055998593568806e-05
%fs 2.527999924495816e-06
%fs 4.0959999896585945e-06
%fs 7.347200065851212e-05
%fs 2.976000076159835e-06
%fs 2.4000001139938832e-06
%fs 5.60000017285347e-05
%fs 5.3920000791549686e-05
%fs 5.331199988722801e-05
%fs 5.523199960589409e-05
%fs 5.663999915122986e-05
%fs 5.539200082421303e-05
%fs 2.5599999353289604e-06
%fs 2.463999902829528e-06
%fs 5.7312000542879106e-05
%fs 2.880000043660402e-06
%fs 2.368000103160739e-06
%fs 5.3952001035213474e-05
%fs 5.4719999432563783e-05
%fs 5.260799825191498e-05
%fs 5.078399926424027e-05
%fs 3.5200000274926424e-06
%fs 2.3360000923275947e-06
%fs 5.567999929189682e-05
%fs 2.623999956995249e-06
%fs 2.8480000328272583e-06
%fs 6.057599931955338e-05
%fs 5.6607998907566074e-05
%fs 5.7151999324560164e-05
%fs 2.3360000923275947e-06
%fs 2.8480000328272583e-06
%fs 5.958399921655655e-05
%fs 2.368000103160739e-06
%fs 2.5599999353289604e-06
%fs 5.366399884223938e-05
%fs 5.484800040721894e-05
%fs 5.849599838256836e-05
%fs 2.431999891996384e-06
%fs 2.431999891996384e-06
%fs 5.9519998729228974e-05
%fs 2.495999913662672e-06
%fs 2.431999891996384e-06
%fs 5.4207999259233475e-05
%fs 5.3472001105546954e-05
%fs 5.6575998663902286e-05
%fs 5.491200089454651e-05
%fs 2.495999913662672e-06
%fs 2.3360000923275947e-06
%fs 5.8079998940229415e-05
%fs 2.976000076159835e-06
%fs 2.5919999461621047e-06
%fs 6.323199719190597e-05
%fs 5.859199911355972e-05
%fs 5.4016001522541044e-05
%fs 2.2720000706613066e-06
%fs 2.3040000814944505e-06
%fs 6.153599917888641e-05
%fs 1.5360000543296336e-06
%fs 2.527999924495816e-06
%fs 5.417599901556969e-05
%fs 5.337600037455559e-05
%fs 5.196800082921982e-05
%fs 2.655999967828393e-06
%fs 3.488000016659498e-06
%fs 5.4976001381874084e-05
%fs 1.5360000543296336e-06
%fs 1.5999999595806003e-06
%fs 8.415999822318555e-06
%fs 5.523199960589409e-05
%fs 5.2512001246213915e-05
%fs 1.4720000326633453e-06
%fs 1.567999948747456e-06
%fs 5.500800162553787e-05
%fs 1.5360000543296336e-06
%fs 1.4720000326633453e-06
%fs 5.532800033688546e-05
%fs 5.379199981689453e-05
%fs 5.187200009822845e-05
%fs 3.5200000274926424e-06
%fs 3.5200000274926424e-06
%fs 5.539200082421303e-05
%fs 1.567999948747456e-06
%fs 1.8240000354126097e-06
%fs 5.5167999118566515e-05
%fs 5.417599901556969e-05
%fs 5.187200009822845e-05
%fs 5.1839999854564665e-05
%fs 1.5040000434964896e-06
%fs 1.440000021830201e-06
%fs 5.57439997792244e-05
%fs 1.7920000245794654e-06
%fs 1.5360000543296336e-06
%fs 5.5167999118566515e-05
%fs 5.788800120353699e-05
%fs 5.57439997792244e-05
%fs 1.440000021830201e-06
%fs 1.567999948747456e-06
%fs 5.9744000434875486e-05
%fs 1.440000021830201e-06
%fs 1.5360000543296336e-06
%fs 5.465599894523621e-05
%fs 5.353600159287453e-05
%fs 5.1775999367237095e-05
%fs 0.00030835199356079104
%fs 5.964799970388413e-05
%fs 5.6864000856876374e-05
%fs 2.463999902829528e-06
%fs 2.78400001116097e-06
%fs 6.063999980688095e-05
%fs 2.687999978661537e-06
%fs 1.7280000029131771e-06
%fs 1.8432000651955604e-05
%fs 6.943999789655209e-06
%fs 5.552000179886818e-05
%fs 5.337600037455559e-05
%fs 1.5360000543296336e-06
%fs 1.5040000434964896e-06
%fs 1.5040000434964896e-06
%fs 1.6959999920800329e-06
%fs 1.5360000543296336e-06
%fs 5.4207999259233475e-05
%fs 7.0592001080513e-05
%fs 5.628800019621849e-05
%fs 1.440000021830201e-06
%fs 1.5999999595806003e-06
%fs 5.926400050520897e-05
%fs 1.4720000326633453e-06
%fs 1.5040000434964896e-06
%fs 5.366399884223938e-05
%fs 5.7312000542879106e-05
%fs 5.369599908590317e-05
%fs 1.5360000543296336e-06
%fs 1.5360000543296336e-06
%fs 5.9039998799562455e-05
%fs 1.4720000326633453e-06
%fs 1.5999999595806003e-06
%fs 5.263999849557877e-05
%fs 5.2799999713897704e-05
%fs 5.5904000997543335e-05
%fs 5.648000165820122e-05
%fs 1.5040000434964896e-06
%fs 1.5040000434964896e-06
%fs 6.108799949288369e-05
%fs 4.608000162988901e-06
%fs 3.584000049158931e-06
%fs 1.440000021830201e-06
%fs 6.115199998021126e-05
%fs 5.548800155520439e-05
%fs 2.880000043660402e-06
%fs 3.0720001086592673e-06
%fs 0.0002610880136489868
%fs 1.5360000543296336e-06
%fs 1.440000021830201e-06
%fs 5.798399820923806e-05
%fs 5.462399870157242e-05
%fs 5.331199988722801e-05
%fs 1.5360000543296336e-06
%fs 1.5360000543296336e-06
%fs 5.5135998874902726e-05
%fs 3.5200000274926424e-06
%fs 1.5040000434964896e-06
%fs 5.3920000791549686e-05
%fs 5.369599908590317e-05
%fs 5.260799825191498e-05
%fs 1.5999999595806003e-06
%fs 1.5040000434964896e-06
%fs 5.4976001381874084e-05
%fs 1.4720000326633453e-06
%fs 1.5040000434964896e-06
%fs 6.681600213050842e-05
%fs 6.431999802589417e-05
%fs 6.159999966621399e-05
%fs 3.9679999463260174e-06
%fs 1.5999999595806003e-06
%fs 6.147199869155883e-05
%fs 3.488000016659498e-06
%fs 1.5360000543296336e-06
%fs 5.503999814391136e-05
%fs 5.257600173354149e-05
%fs 5.2992001175880435e-05
%fs 5.1104001700878144e-05
%fs 3.488000016659498e-06
%fs 1.5040000434964896e-06
%fs 5.430399999022484e-05
%fs 1.6319999704137446e-06
%fs 2.655999967828393e-06
%fs 5.171199887990952e-05
%fs 5.724800005555153e-05
%fs 5.615999922156334e-05
%fs 2.655999967828393e-06
%fs 2.2720000706613066e-06
%fs 5.9744000434875486e-05
%fs 1.5040000434964896e-06
%fs 1.5360000543296336e-06
%fs 5.8752000331878665e-05
%fs 5.1743999123573307e-05
%fs 5.452800169587135e-05
%fs 6.0416001826524736e-05
%fs 6.755200028419494e-05
%fs 6.707199662923813e-05
%fs 3.584000049158931e-06
%fs 3.7120000924915075e-06
%fs 1.567999948747456e-06
%fs 1.5360000543296336e-06
%fs 1.5040000434964896e-06
%fs 5.4496001452207564e-05
%fs 5.286400020122528e-05
%fs 5.046400055289269e-05
%fs 4.953600093722344e-05
%fs 1.5360000543296336e-06
%fs 1.5040000434964896e-06
%fs 5.571199953556061e-05
%fs 1.5040000434964896e-06
%fs 1.567999948747456e-06
%fs 5.5135998874902726e-05
%fs 5.843200162053108e-05
%fs 5.8111999183893203e-05
%fs 1.4720000326633453e-06
%fs 1.440000021830201e-06
%fs 6.080000102519989e-05
%fs 1.5360000543296336e-06
%fs 1.567999948747456e-06
%fs 5.4944001138210295e-05
%fs 5.663999915122986e-05
%fs 5.648000165820122e-05
%fs 1.567999948747456e-06
%fs 1.567999948747456e-06
%fs 6.483200192451477e-05
%fs 1.4720000326633453e-06
%fs 2.816000021994114e-06
%fs 5.30879981815815e-05
%fs 5.238400027155876e-05
%fs 5.7631999254226684e-05
%fs 5.692800134420395e-05
%fs 1.440000021830201e-06
%fs 1.567999948747456e-06
%fs 6.857600063085556e-05
%fs 1.5360000543296336e-06
%fs 1.5360000543296336e-06
%fs 5.481600016355515e-05
%fs 5.6864000856876374e-05
%fs 5.4944001138210295e-05
%fs 3.5200000274926424e-06
%fs 1.5360000543296336e-06
%fs 5.926400050520897e-05
%fs 1.5040000434964896e-06
%fs 1.5360000543296336e-06
%fs 5.369599908590317e-05
%fs 5.235200002789497e-05
%fs 5.4432000964879994e-05
%fs 1.5040000434964896e-06
%fs 3.6480000708252194e-06
%fs 5.558399856090546e-05
%fs 1.9519999623298645e-06
%fs 1.5360000543296336e-06
%fs 5.6832000613212586e-05
%fs 5.356800183653831e-05
%fs 5.843200162053108e-05
 76%|███████▌  | 25/33 [00:00<00:00, 28.91it/s]%fs 1.440000021830201e-06
%fs 1.440000021830201e-06
%fs 5.567999929189682e-05
%fs 1.567999948747456e-06
%fs 1.5360000543296336e-06
%fs 6.0479998588562014e-05
%fs 5.30879981815815e-05
%fs 5.3920000791549686e-05
%fs 1.5040000434964896e-06
%fs 1.5040000434964896e-06
%fs 5.577600002288818e-05
%fs 1.440000021830201e-06
%fs 2.687999978661537e-06
%fs 5.452800169587135e-05
%fs 5.3440000861883166e-05
%fs 5.1327999681234364e-05
%fs 5.411199852824211e-05
%fs 2.2720000706613066e-06
%fs 2.976000076159835e-06
%fs 0.000220768004655838
%fs 1.5040000434964896e-06
%fs 1.5040000434964896e-06
%fs 5.558399856090546e-05
%fs 5.932800099253654e-05
%fs 5.65439984202385e-05
%fs 3.488000016659498e-06
%fs 1.5360000543296336e-06
%fs 6.227200105786323e-05
%fs 1.440000021830201e-06
%fs 1.5360000543296336e-06
%fs 5.356800183653831e-05
%fs 5.337600037455559e-05
%fs 5.363199859857559e-05
%fs 5.2992001175880435e-05
%fs 5.6575998663902286e-05
%fs 0.0009118080139160156
%fs 1.4720000326633453e-06
%fs 1.6639999812468886e-06
%fs 6.009599938988686e-05
%fs 1.5040000434964896e-06
%fs 1.5360000543296336e-06
%fs 5.25440014898777e-05
%fs 5.580800026655197e-05
%fs 5.4880000650882725e-05
%fs 5.411199852824211e-05
%fs 1.440000021830201e-06
%fs 1.5360000543296336e-06
%fs 5.628800019621849e-05
%fs 1.6319999704137446e-06
%fs 1.5040000434964896e-06
%fs 5.491200089454651e-05
%fs 5.980800092220306e-05
%fs 5.699200183153153e-05
%fs 1.440000021830201e-06
%fs 1.567999948747456e-06
%fs 5.862399935722351e-05
%fs 1.440000021830201e-06
%fs 2.9440000653266907e-06
%fs 5.491200089454651e-05
%fs 5.7535998523235325e-05
%fs 5.820799991488457e-05
%fs 2.463999902829528e-06
%fs 2.7520000003278255e-06
%fs 1.6959999920800329e-06
%fs 1.5040000434964896e-06
%fs 1.5360000543296336e-06
%fs 5.740800127387047e-05
%fs 5.340800061821938e-05
%fs 5.721599981188774e-05
%fs 5.379199981689453e-05
%fs 1.7280000029131771e-06
%fs 3.488000016659498e-06
%fs 5.7792000472545626e-05
%fs 3.5200000274926424e-06
%fs 1.5040000434964896e-06
%fs 5.2960000932216646e-05
%fs 5.567999929189682e-05
%fs 5.577600002288818e-05
%fs 1.5360000543296336e-06
%fs 1.567999948747456e-06
%fs 5.9200000017881396e-05
%fs 1.440000021830201e-06
%fs 1.5360000543296336e-06
%fs 5.3247999399900436e-05
%fs 5.09440004825592e-05
%fs 5.1072001457214356e-05
%fs 1.5040000434964896e-06
%fs 1.5360000543296336e-06
%fs 5.411199852824211e-05
%fs 1.5360000543296336e-06
%fs 1.567999948747456e-06
%fs 5.430399999022484e-05
%fs 5.257600173354149e-05
%fs 5.1072001457214356e-05
%fs 1.5360000543296336e-06
%fs 1.4720000326633453e-06
%fs 5.603199824690819e-05
%fs 1.5360000543296336e-06
%fs 1.7280000029131771e-06
%fs 5.756799876689911e-05
%fs 5.2287999540567396e-05
%fs 5.049600079655647e-05
%fs 1.4720000326633453e-06
%fs 1.5040000434964896e-06
%fs 5.820799991488457e-05
%fs 2.655999967828393e-06
%fs 2.655999967828393e-06
%fs 5.529600009322167e-05
%fs 5.452800169587135e-05
%fs 5.382400006055832e-05
%fs 5.4400000721216206e-05
%fs 2.1120000164955853e-06
%fs 2.655999967828393e-06
%fs 5.5456001311540604e-05
%fs 2.2720000706613066e-06
%fs 2.368000103160739e-06
%fs 5.2255999296903615e-05
%fs 5.932800099253654e-05
%fs 6.169600039720535e-05
%fs 2.527999924495816e-06
%fs 2.655999967828393e-06
%fs 6.134400144219398e-05
%fs 2.463999902829528e-06
%fs 2.495999913662672e-06
%fs 5.491200089454651e-05
%fs 5.075199902057648e-05
%fs 5.241600051522255e-05
%fs 5.331199988722801e-05
%fs 5.455999821424484e-05
%fs 5.532800033688546e-05
%fs 2.4000001139938832e-06
%fs 2.176000038161874e-06
%fs 5.9039998799562455e-05
%fs 2.7520000003278255e-06
%fs 2.463999902829528e-06
%fs 5.57439997792244e-05
%fs 5.30879981815815e-05
%fs 5.283199995756149e-05
%fs 4.9215998500585554e-05
%fs 2.495999913662672e-06
%fs 2.3040000814944505e-06
%fs 5.2512001246213915e-05
%fs 2.3360000923275947e-06
%fs 2.2720000706613066e-06
%fs 5.302400141954422e-05
%fs 5.6575998663902286e-05
%fs 5.503999814391136e-05
%fs 2.687999978661537e-06
%fs 2.3360000923275947e-06
%fs 6.0256000608205794e-05
%fs 2.5599999353289604e-06
%fs 2.3360000923275947e-06
%fs 5.321599915623665e-05
%fs 5.670399963855743e-05
%fs 5.241600051522255e-05
%fs 2.687999978661537e-06
%fs 2.3360000923275947e-06
%fs 5.744000151753426e-05
%fs 2.687999978661537e-06
%fs 2.687999978661537e-06
%fs 5.3920000791549686e-05
%fs 5.260799825191498e-05
%fs 5.641600117087364e-05
%fs 5.315199866890907e-05
%fs 2.623999956995249e-06
%fs 2.4000001139938832e-06
%fs 5.6864000856876374e-05
%fs 2.495999913662672e-06
%fs 2.431999891996384e-06
%fs 5.3952001035213474e-05
%fs 5.820799991488457e-05
%fs 5.644800141453743e-05
%fs 2.463999902829528e-06
%fs 2.5599999353289604e-06
%fs 6.009599938988686e-05
%fs 2.5919999461621047e-06
%fs 2.463999902829528e-06
%fs 5.593600124120712e-05
%fs 5.478399991989136e-05
%fs 5.6671999394893644e-05
%fs 2.687999978661537e-06
%fs 2.5919999461621047e-06
%fs 5.696000158786774e-05
%fs 2.431999891996384e-06
%fs 2.527999924495816e-06
%fs 5.6575998663902286e-05
%fs 5.5135998874902726e-05
%fs 5.2223999053239826e-05
%fs 2.431999891996384e-06
%fs 2.2720000706613066e-06
%fs 5.615999922156334e-05
%fs 2.8480000328272583e-06
%fs 2.5919999461621047e-06
%fs 5.5135998874902726e-05
%fs 5.2032001316547395e-05
%fs 5.2319999784231185e-05
%fs 2.9120000544935464e-06
%fs 2.495999913662672e-06
%fs 5.747200176119805e-05
%fs 2.687999978661537e-06
%fs 2.3360000923275947e-06
%fs 5.398400127887726e-05
%fs 5.244800075888634e-05
%fs 5.382400006055832e-05
%fs 5.321599915623665e-05
%fs 2.5599999353289604e-06
%fs 2.368000103160739e-06
%fs 5.619199946522713e-05
%fs 2.78400001116097e-06
%fs 2.8480000328272583e-06
%fs 5.51999993622303e-05
%fs 5.9679999947547916e-05
%fs 5.9007998555898666e-05
%fs 2.463999902829528e-06
%fs 2.208000048995018e-06
%fs 5.932800099253654e-05
%fs 2.431999891996384e-06
%fs 2.431999891996384e-06
%fs 5.5615998804569246e-05
%fs 6.0224000364542006e-05
%fs 5.3472001105546954e-05
%fs 5.2319999784231185e-05
%fs 5.60000017285347e-05
%fs 5.4496001452207564e-05
%fs 2.5599999353289604e-06
%fs 2.495999913662672e-06
%fs 5.737600103020668e-05
%fs 2.623999956995249e-06
%fs 2.2720000706613066e-06
%fs 5.430399999022484e-05
%fs 5.484800040721894e-05
